A.  Título: Identificación de la Declaración  =>  Valor: 
H8.2  Título: Especifique Nombre Mercancia  =>  Valor: BOMBA MULTIETAPA
H8.3  Título: Marca comercial  =>  Valor: ITT GOULDS
H8.4  Título: Tipo  =>  Valor: CENTRIFUGA
H8.5  Título: Clase  =>  Valor: FUNCIONAMIENTO ROTATIVO
H8.6  Título: Modelo  =>  Valor: 3935
H8.7  Título: Cuantitativo 1  =>  Valor: CAPACIDAD HASTA 125 GPM (28 M 3/ H),DIRIGE A 2600 PIES, TEMPERATURA: 204°C,
H8.8  Título: Composición  =>  Valor: PRESION DE TRABAJO HASTA 10304 KPA
H8.9  Título: Forma de presentación  =>  Valor: 1
H8.10  Título: Material  =>  Valor: ACERO
H8.11  Título: Uso  =>  Valor: MINERIA
H8.12  Título: Otras características  =>  Valor: OI 22001433, E223H487, SIZE: BP 40-20, GP#171977 LN#003, ECCN: 2B999
H8.13  Título: Año modelo  =>  Valor: -
H8.14  Título: Año fabricación  =>  Valor: -
H9.  Título: Unidad comercial  =>  Valor: NMB - UNIDAD (NÚMERO DE UNIDADES)
H10.  Título: Cantidad comercial  =>  Valor: 1.0
H11.  Título: Precio unitario (USD)  =>  Valor: 25886.38
H12.  Título: País de orígen  =>  Valor: US - ESTADOS UNIDOS
H13.  Título: Acuerdo comercial  =>  Valor: 
H14.  Título: Tipo de embalaje  =>  Valor: BN - BULTO, PACA O FARDO NO COMPRIMIDO
H15.  Título: Marcas en bulto(s)  =>  Valor: 
H16.  Título: Relación Ítem-N° de bulto(s)  =>  Valor: 1
H17.  Título: Peso Neto (kg)  =>  Valor: 84.0
H18.  Título: Estado de la mercancía  =>  Valor: NUEVA
H19.  Título: Resolución RITEX  =>  Valor: 
H20.  Título: Código RITEX  =>  Valor: 
H21.  Título: Cantidad RITEX  =>  Valor: 
H22.  Título: Declaración precedente  =>  Valor: 
H23.  Título: Mod. régimen precedente  =>  Valor: 
H24.  Título: Ítem precedente  =>  Valor: 
I.  Título: Información y valores de transacción del ítem  =>  Valor: 
I1.  Título: Valor de transacción  =>  Valor: 25886.38
I2.  Título: Valor FOB del ítem (USD)  =>  Valor: 26097.38
I2.1  Título: Valor FOB unitario (USD)  =>  Valor: 26097.38
I3.  Título: Gastos transp. ítem hasta la aduana de ingreso (USD)  =>  Valor: 1015.09
I4.  Título: Costo seguro ítem (USD)  =>  Valor: 39.61
I5.  Título: Gastos portuarios (USD)  =>  Valor: 7.6726541304
I6.  Título: Otros Gastos (USD)  =>  Valor: 763.002827412
I7.  Título: Valor CIF ítem aduana (USD)  =>  Valor: 27922.75
I8.  Título: Valor CIF ítem aduana (BOB)  =>  Valor: 194342
I9.  Título: Otras erogaciones del ítem (USD)  =>  Valor: 0.0
J.  Título: Información adicional del Ítem  =>  Valor: OI 22001433
J.GA  Título: GA  =>  Valor: 9717
J.IVA  Título: IVA  =>  Valor: 30486
E.  Título: Información y valores totales de la factura Factura 2 de 12  =>  Valor: 
E1.  Título: Datos del Proveedor: EDISON ENERGY, IN  =>  Valor: 
C.  Título: , SW 72N  =>  Valor: 
D.  Título: AV  =>  Valor: 
E.  Título: , 4970 SUITE 106, MIAMI BEACH -FLORIDA, ESTADOS UNIDOS,  =>  Valor: (1)3056617444, sales@edenergy.com
E1.1  Título: Categoría  =>  Valor: -
E1.2  Título: Condición del proveedor  =>  Valor: 02 - DISTRIBUIDOR
E2.  Título: País de adquisición  =>  Valor: US - ESTADOS UNIDOS
E3.  Título: N° de la factura  =>  Valor: 24-020909
E4.  Título: Fecha de la factura  =>  Valor: 10/05/2024
E5.  Título: Condición de entrega (INCOTERMS)  =>  Valor: FCA - FRANCO TRANSPORTISTA - LIBRE
E6.  Título: Lugar de entrega (INCOTERMS)  =>  Valor: MIAMI, FL - USA
E7.  Título: Naturaleza de la transacción  =>  Valor: 01 - COMPRAVENTA A PRECIO FIRME PARA LA EXPORTACION HACIA EL TERRITORIO ADUANERO DE LA COMUNIDAD
E8.  Título: Moneda de transacción  =>  Valor: USD - DÓLAR ESTADOUNIDENSE
E9.  Título: Valor de transacción  =>  Valor: 847.98
E10.  Título: T/C moneda de transacción  =>  Valor: 
E11.  Título: Destino de la mercancía  =>  Valor: 01 - USO O CONSUMO PROPIO
E12.  Título: Factura sujeta a descuento  =>  Valor: NO
E13.  Título: Forma de pago  =>  Valor: 3 - PAGO A CRÉDITO
E14.  Título: Medio de pago  =>  Valor: 3 - ORDEN DE PAGO SIMPLE-TRANSFERENCIA Valores y costos
E15.  Título: Valor FOB total (USD)  =>  Valor: 854.89
E16.  Título: Tipo de cambio (USD-BOB)  =>  Valor: 6.96
E17.  Título: Total valor FOB (BOB)  =>  Valor: 5950
E23.  Título: Valor CIF aduana total (BOB)  =>  Valor: 6366
E24.  Título: Otras erogaciones (USD)  =>  Valor: 0.0
H.  Título: Identificación de la mercancía por ítem  =>  Valor: 
H1.  Título: N° ítem  =>  Valor: 2
H2.  Título: Tratamiento especial  =>  Valor: 
H3.  Título: Subpartida arancelaria  =>  Valor: 8537109090
H4.  Título: Cod. Complementario  =>  Valor: 
H5.  Título: Cod. Suplementario  =>  Valor: Descripción arancelaria: - - - Los demás
H6.  Título: Unidad física  =>  Valor: UNIDAD (NÚMERO DE UNIDADES)
H7.  Título: Cantidad física  =>  Valor: 3.0
H8.  Título: Descripción comercial de la mercancía  =>  Valor: DESCRIPCIONES MÍNIMAS DE LA MERCANCÍA: Comunes
H8.1  Título: Nombre Mercancia  =>  Valor: COMUNES
H8.2  Título: Especifique Nombre Mercancia  =>  Valor: ARMARIO DE CIRCUITOS
H8.3  Título: Marca comercial  =>  Valor: SCHNEIDER
H8.4  Título: Tipo  =>  Valor: -
H8.5  Título: Clase  =>  Valor: -
H8.6  Título: Modelo  =>  Valor: NSYPLM64G+
H8.7  Título: Cuantitativo 1  =>  Valor: 
H8.647  Título: X 436 X 250 MM  =>  Valor: 
H8.8  Título: Composición  =>  Valor: -
H8.9  Título: Forma de presentación  =>  Valor: 3
H8.10  Título: Material  =>  Valor: POLIESTER REFORZADO CON FIBRA DE VIDRIO
H8.11  Título: Uso  =>  Valor: MINERIA
H8.12  Título: Otras características  =>  Valor: OI 23000649, CON PLACA DE ACERO GALVANIZADO ALTO 600 X ANCHO 400M
H8.13  Título: Año modelo  =>  Valor: -
H8.14  Título: Año fabricación  =>  Valor: -
H9.  Título: Unidad comercial  =>  Valor: NMB - UNIDAD (NÚMERO DE UNIDADES)
H10.  Título: Cantidad comercial  =>  Valor: 3.0
H11.  Título: Precio unitario (USD)  =>  Valor: 282.66
H12.  Título: País de orígen  =>  Valor: ES - ESPAÑA
H13.  Título: Acuerdo comercial  =>  Valor: NA, NO APLICA
H14.  Título: Tipo de embalaje  =>  Valor: BN - BULTO, PACA O FARDO NO COMPRIMIDO
H15.  Título: Marcas en bulto(s)  =>  Valor: 
H16.  Título: Relación Ítem-N° de bulto(s)  =>  Valor: 1
H17.  Título: Peso Neto (kg)  =>  Valor: 58.51
H18.  Título: Estado de la mercancía  =>  Valor: NUEVA
H19.  Título: Resolución RITEX  =>  Valor: 
H20.  Título: Código RITEX  =>  Valor: 
H21.  Título: Cantidad RITEX  =>  Valor: 
H22.  Título: Declaración precedente  =>  Valor: 
H23.  Título: Mod. régimen precedente  =>  Valor: 
H24.  Título: Ítem precedente  =>  Valor: 
I.  Título: Información y valores de transacción del ítem  =>  Valor: 
I1.  Título: Valor de transacción  =>  Valor: 
I2.  Título: Valor FOB del ítem (USD)  =>  Valor: 
I2.1  Título: Valor FOB unitario (USD)  =>  Valor: 
I3.  Título: Gastos transp. ítem hasta la aduana de ingreso (USD)  =>  Valor: 
I4.  Título: Costo seguro ítem (USD)  =>  Valor: Nueva pagina 847.98 854.89 284.96 33.25 1.3
I5.  Título: Gastos portuarios (USD)  =>  Valor: 0.2513384604
I6.  Título: Otros Gastos (USD)  =>  Valor: 24.994213562
I7.  Título: Valor CIF ítem aduana (USD)  =>  Valor: 914.68
I8.  Título: Valor CIF ítem aduana (BOB)  =>  Valor: 6366
I9.  Título: Otras erogaciones del ítem (USD)  =>  Valor: 0.0
J.  Título: Información adicional del Ítem  =>  Valor: OI 23000649
J.GA  Título: GA  =>  Valor: 637
J.IVA  Título: IVA  =>  Valor: 1046
E.  Título: Información y valores totales de la factura Factura 3 de 12  =>  Valor: 
E1.  Título: Datos del Proveedor: CPL PARTS, LLC, BLUEJACKET ST, 6821, SHAWNEE -KANSAS, ESTADOS UNIDOS, (1)9138843992,  =>  Valor: hector@cplparts.us
E1.1  Título: Categoría  =>  Valor: -
E1.2  Título: Condición del proveedor  =>  Valor: 02 - DISTRIBUIDOR
E2.  Título: País de adquisición  =>  Valor: US - ESTADOS UNIDOS
E3.  Título: N° de la factura  =>  Valor: 7969
E4.  Título: Fecha de la factura  =>  Valor: 02/05/2024
E5.  Título: Condición de entrega (INCOTERMS)  =>  Valor: FCA - FRANCO TRANSPORTISTA - LIBRE
E6.  Título: Lugar de entrega (INCOTERMS)  =>  Valor: MIAMI, FL - USA
E7.  Título: Naturaleza de la transacción  =>  Valor: 01 - COMPRAVENTA A PRECIO FIRME PARA LA EXPORTACION HACIA EL TERRITORIO ADUANERO DE LA COMUNIDAD
E8.  Título: Moneda de transacción  =>  Valor: USD - DÓLAR ESTADOUNIDENSE
E9.  Título: Valor de transacción  =>  Valor: 3702.55
E10.  Título: T/C moneda de transacción  =>  Valor: 
E11.  Título: Destino de la mercancía  =>  Valor: 01 - USO O CONSUMO PROPIO
E12.  Título: Factura sujeta a descuento  =>  Valor: NO
E13.  Título: Forma de pago  =>  Valor: 3 - PAGO A CRÉDITO
E14.  Título: Medio de pago  =>  Valor: 3 - ORDEN DE PAGO SIMPLE-TRANSFERENCIA Valores y costos
E15.  Título: Valor FOB total (USD)  =>  Valor: 3732.73
E16.  Título: Tipo de cambio (USD-BOB)  =>  Valor: 6.96
E17.  Título: Total valor FOB (BOB)  =>  Valor: 25980
E23.  Título: Valor CIF aduana total (BOB)  =>  Valor: 27797
E24.  Título: Otras erogaciones (USD)  =>  Valor: 0.0
H.  Título: Identificación de la mercancía por ítem  =>  Valor: 
H1.  Título: N° ítem  =>  Valor: 3
H2.  Título: Tratamiento especial  =>  Valor: 
H3.  Título: Subpartida arancelaria  =>  Valor: 5811000000
H4.  Título: Cod. Complementario  =>  Valor: 
H5.  Título: Cod. Suplementario  =>  Valor: Descripción arancelaria: Productos textiles acolchados en pieza, constituidos por una o varias capas de materia textil combinadas con una materia de relleno y mantenidas mediante puntadas u otro modo de sujeción, excepto los bordados de la partida 58.10.
H6.  Título: Unidad física  =>  Valor: METRO CUADRADO
H7.  Título: Cantidad física  =>  Valor: 12.79
H8.  Título: Descripción comercial de la mercancía  =>  Valor: DESCRIPCIONES MÍNIMAS DE LA MERCANCÍA: Comunes
H8.1  Título: Nombre Mercancia  =>  Valor: COMUNES
H8.2  Título: Especifique Nombre Mercancia  =>  Valor: CONJUNTO DE PROTECCION TERMICA
H8.3  Título: Marca comercial  =>  Valor: CATERPILLAR
H8.4  Título: Tipo  =>  Valor: SILICE CORTADO
H8.5  Título: Clase  =>  Valor: PARA TRACTOR, D10N
H8.6  Título: Modelo  =>  Valor: 2056345
H8.7  Título: Cuantitativo 1  =>  Valor: ALTURA (PULGADAS): 42,05, LONGITUD (PULGADAS): 11,98
H8.8  Título: Composición  =>  Valor: -
H8.9  Título: Forma de presentación  =>  Valor: 1
H8.10  Título: Material  =>  Valor: 25% CAPA DE SILICONA, 25% SILICE, 25% PAÑO DE SILICE, 25% DE MALLA DE ACERO
H8.11  Título: Uso  =>  Valor: MINERIA
H8.12  Título: Otras características  =>  Valor: OI 23000854
H8.13  Título: Año modelo  =>  Valor: -
H8.14  Título: Año fabricación  =>  Valor: -
H9.  Título: Unidad comercial  =>  Valor: NMB - UNIDAD (NÚMERO DE UNIDADES)
H10.  Título: Cantidad comercial  =>  Valor: 1.0
H11.  Título: Precio unitario (USD)  =>  Valor: 1120.76
H12.  Título: País de orígen  =>  Valor: US - ESTADOS UNIDOS
H13.  Título: Acuerdo comercial  =>  Valor: 
H14.  Título: Tipo de embalaje  =>  Valor: BN - BULTO, PACA O FARDO NO COMPRIMIDO
H15.  Título: Marcas en bulto(s)  =>  Valor: 
H16.  Título: Relación Ítem-N° de bulto(s)  =>  Valor: 0.3
H17.  Título: Peso Neto (kg)  =>  Valor: 15.1
H18.  Título: Estado de la mercancía  =>  Valor: NUEVA
H19.  Título: Resolución RITEX  =>  Valor: 
H20.  Título: Código RITEX  =>  Valor: 
H21.  Título: Cantidad RITEX  =>  Valor: 
H22.  Título: Declaración precedente  =>  Valor: 
H23.  Título: Mod. régimen precedente  =>  Valor: 
H24.  Título: Ítem precedente  =>  Valor: 
I.  Título: Información y valores de transacción del ítem  =>  Valor: 
I1.  Título: Valor de transacción  =>  Valor: 1120.76
I2.  Título: Valor FOB del ítem (USD)  =>  Valor: 1129.9
I2.1  Título: Valor FOB unitario (USD)  =>  Valor: 1129.9
I3.  Título: Gastos transp. ítem hasta la aduana de ingreso (USD)  =>  Valor: 43.95
I4.  Título: Costo seguro ítem (USD)  =>  Valor: 1.71
I5.  Título: Gastos portuarios (USD)  =>  Valor: 0.3321916574
I6.  Título: Otros Gastos (USD)  =>  Valor: 33.0346148175
I7.  Título: Valor CIF ítem aduana (USD)  =>  Valor: 1208.93
I8.  Título: Valor CIF ítem aduana (BOB)  =>  Valor: 8414
I9.  Título: Otras erogaciones del ítem (USD)  =>  Valor: 0.0
J.  Título: Información adicional del Ítem  =>  Valor: OI 23000854
J.GA  Título: GA  =>  Valor: 1683
J.IVA  Título: IVA  =>  Valor: 1508
H.  Título: Identificación de la mercancía por ítem  =>  Valor: 
H1.  Título: N° ítem  =>  Valor: 4
H2.  Título: Tratamiento especial  =>  Valor: 
H3.  Título: Subpartida arancelaria  =>  Valor: 5811000000
H4.  Título: Cod. Complementario  =>  Valor: 
H5.  Título: Cod. Suplementario  =>  Valor: Descripción arancelaria: Productos textiles acolchados en pieza, constituidos por una o varias capas de materia textil combinadas con una materia de relleno y mantenidas mediante puntadas u otro modo de sujeción, excepto los bordados de la partida 58.10.
H6.  Título: Unidad física  =>  Valor: METRO CUADRADO
H7.  Título: Cantidad física  =>  Valor: 12.34
H8.  Título: Descripción comercial de la mercancía  =>  Valor: DESCRIPCIONES MÍNIMAS DE LA MERCANCÍA: Comunes
H8.1  Título: Nombre Mercancia  =>  Valor: COMUNES
H8.2  Título: Especifique Nombre Mercancia  =>  Valor: CONJUNTO DE PROTECCION TERMICA LADO DERECHA
H8.3  Título: Marca comercial  =>  Valor: CATERPILLAR
H8.4  Título: Tipo  =>  Valor: SILICE CORTADO
H8.5  Título: Clase  =>  Valor: PARA TRACTOR, D10N
H8.6  Título: Modelo  =>  Valor: 2056346
H8.7  Título: Cuantitativo 1  =>  Valor: ALTURA (PULG): 11,55, LONGITUD (PULG): 42,05
H8.8  Título: Composición  =>  Valor: -
H8.9  Título: Forma de presentación  =>  Valor: 1
H8.10  Título: Material  =>  Valor: 25% CAPA DE SILICONA, 25% SILICE, 25% PAÑO DE SILICE, 25% DE MALLA DE ACERO Nueva pagina
H8.11  Título: Uso  =>  Valor: MINERIA
H8.12  Título: Otras características  =>  Valor: OI 23000854
H8.13  Título: Año modelo  =>  Valor: -
H8.14  Título: Año fabricación  =>  Valor: -
H9.  Título: Unidad comercial  =>  Valor: NMB - UNIDAD (NÚMERO DE UNIDADES)
H10.  Título: Cantidad comercial  =>  Valor: 1.0
H11.  Título: Precio unitario (USD)  =>  Valor: 1120.76
H12.  Título: País de orígen  =>  Valor: US - ESTADOS UNIDOS
H13.  Título: Acuerdo comercial  =>  Valor: 
H14.  Título: Tipo de embalaje  =>  Valor: BN - BULTO, PACA O FARDO NO COMPRIMIDO
H15.  Título: Marcas en bulto(s)  =>  Valor: 
H16.  Título: Relación Ítem-N° de bulto(s)  =>  Valor: 0.3
H17.  Título: Peso Neto (kg)  =>  Valor: 15.1
H18.  Título: Estado de la mercancía  =>  Valor: NUEVA
H19.  Título: Resolución RITEX  =>  Valor: 
H20.  Título: Código RITEX  =>  Valor: 
H21.  Título: Cantidad RITEX  =>  Valor: 
H22.  Título: Declaración precedente  =>  Valor: 
H23.  Título: Mod. régimen precedente  =>  Valor: 
H24.  Título: Ítem precedente  =>  Valor: 
I.  Título: Información y valores de transacción del ítem  =>  Valor: 
I1.  Título: Valor de transacción  =>  Valor: 1120.76
I2.  Título: Valor FOB del ítem (USD)  =>  Valor: 1129.9
I2.1  Título: Valor FOB unitario (USD)  =>  Valor: 1129.9
I3.  Título: Gastos transp. ítem hasta la aduana de ingreso (USD)  =>  Valor: 43.95
I4.  Título: Costo seguro ítem (USD)  =>  Valor: 1.71
I5.  Título: Gastos portuarios (USD)  =>  Valor: 0.3321916574
I6.  Título: Otros Gastos (USD)  =>  Valor: 33.0346148175
I7.  Título: Valor CIF ítem aduana (USD)  =>  Valor: 1208.93
I8.  Título: Valor CIF ítem aduana (BOB)  =>  Valor: 8414
I9.  Título: Otras erogaciones del ítem (USD)  =>  Valor: 0.0
J.  Título: Información adicional del Ítem  =>  Valor: OI 23000854
J.GA  Título: GA  =>  Valor: 1683
J.IVA  Título: IVA  =>  Valor: 1508
H.  Título: Identificación de la mercancía por ítem  =>  Valor: 
H1.  Título: N° ítem  =>  Valor: 5
H2.  Título: Tratamiento especial  =>  Valor: 
H3.  Título: Subpartida arancelaria  =>  Valor: 8413309900
H4.  Título: Cod. Complementario  =>  Valor: 
H5.  Título: Cod. Suplementario  =>  Valor: Descripción arancelaria: - - - Las demás
H6.  Título: Unidad física  =>  Valor: UNIDAD (NÚMERO DE UNIDADES)
H7.  Título: Cantidad física  =>  Valor: 1.0
H8.  Título: Descripción comercial de la mercancía  =>  Valor: DESCRIPCIONES MÍNIMAS DE LA MERCANCÍA: Comunes
H8.1  Título: Nombre Mercancia  =>  Valor: COMUNES
H8.2  Título: Especifique Nombre Mercancia  =>  Valor: BOMBA
H8.3  Título: Marca comercial  =>  Valor: CATERPILLAR
H8.4  Título: Tipo  =>  Valor: ENGRANAJE
H8.5  Título: Clase  =>  Valor: ROTATIVO
H8.6  Título: Modelo  =>  Valor: 3520211
H8.7  Título: Cuantitativo 1  =>  Valor: ALTURA (PULG): 8, LONGITUD (PULGADAS): 13
H8.8  Título: Composición  =>  Valor: -
H8.9  Título: Forma de presentación  =>  Valor: 1
H8.10  Título: Material  =>  Valor: ACERO AL CARBON
H8.11  Título: Uso  =>  Valor: MINERIA
H8.12  Título: Otras características  =>  Valor: OI 23000854
H8.13  Título: Año modelo  =>  Valor: -
H8.14  Título: Año fabricación  =>  Valor: -
H9.  Título: Unidad comercial  =>  Valor: NMB - UNIDAD (NÚMERO DE UNIDADES)
H10.  Título: Cantidad comercial  =>  Valor: 1.0
H11.  Título: Precio unitario (USD)  =>  Valor: 1461.03
H12.  Título: País de orígen  =>  Valor: US - ESTADOS UNIDOS
H13.  Título: Acuerdo comercial  =>  Valor: 
H14.  Título: Tipo de embalaje  =>  Valor: BN - BULTO, PACA O FARDO NO COMPRIMIDO
H15.  Título: Marcas en bulto(s)  =>  Valor: 
H16.  Título: Relación Ítem-N° de bulto(s)  =>  Valor: 0.4
H17.  Título: Peso Neto (kg)  =>  Valor: 19.7
H18.  Título: Estado de la mercancía  =>  Valor: NUEVA
H19.  Título: Resolución RITEX  =>  Valor: 
H20.  Título: Código RITEX  =>  Valor: 
H21.  Título: Cantidad RITEX  =>  Valor: 
H22.  Título: Declaración precedente  =>  Valor: 
H23.  Título: Mod. régimen precedente  =>  Valor: 
H24.  Título: Ítem precedente  =>  Valor: 
I.  Título: Información y valores de transacción del ítem  =>  Valor: 
I1.  Título: Valor de transacción  =>  Valor: 1461.03
I2.  Título: Valor FOB del ítem (USD)  =>  Valor: 1472.93
I2.1  Título: Valor FOB unitario (USD)  =>  Valor: 1472.93
I3.  Título: Gastos transp. ítem hasta la aduana de ingreso (USD)  =>  Valor: 57.29
I4.  Título: Costo seguro ítem (USD)  =>  Valor: 2.24
I5.  Título: Gastos portuarios (USD)  =>  Valor: 0.4330427984
I6.  Título: Otros Gastos (USD)  =>  Valor: 43.063700511
I7.  Título: Valor CIF ítem aduana (USD)  =>  Valor: 1575.95
I8.  Título: Valor CIF ítem aduana (BOB)  =>  Valor: 10969
I9.  Título: Otras erogaciones del ítem (USD)  =>  Valor: 0.0
J.  Título: Información adicional del Ítem  =>  Valor: OI 23000854
J.GA  Título: GA  =>  Valor: 549
J.IVA  Título: IVA  =>  Valor: 1721
E.  Título: Información y valores totales de la factura Factura 4 de 12  =>  Valor: 
E1.  Título: Datos del Proveedor: CPL PARTS, LLC, BLUEJACKET ST, 6821, SHAWNEE -KANSAS, ESTADOS UNIDOS, (1)9138843992,  =>  Valor: hector@cplparts.us
E1.1  Título: Categoría  =>  Valor: -
E1.2  Título: Condición del proveedor  =>  Valor: 02 - DISTRIBUIDOR
E2.  Título: País de adquisición  =>  Valor: US - ESTADOS UNIDOS
E3.  Título: N° de la factura  =>  Valor: 8028
E4.  Título: Fecha de la factura  =>  Valor: 03/06/2024
E5.  Título: Condición de entrega (INCOTERMS)  =>  Valor: FCA - FRANCO TRANSPORTISTA - LIBRE
E6.  Título: Lugar de entrega (INCOTERMS)  =>  Valor: MIAMI, FL - USA Nueva pagina
E7.  Título: Naturaleza de la transacción  =>  Valor: 01 - COMPRAVENTA A PRECIO FIRME PARA LA EXPORTACION HACIA EL TERRITORIO ADUANERO DE LA COMUNIDAD
E8.  Título: Moneda de transacción  =>  Valor: USD - DÓLAR ESTADOUNIDENSE
E9.  Título: Valor de transacción  =>  Valor: 27055.41
E10.  Título: T/C moneda de transacción  =>  Valor: 
